,yearmonthdatetime,승차총승객수,monthtime,datetime,in,ratio,time,평일,토요일,일요일,base
1426,202408021000,35326,202408,2024081000,1403.50198,0.03973,10,33.849999999999994,43.25,31.0,32757.0
1427,202408021100,35326,202408,2024081100,1574.83308,0.04458,11,30.0,44.75,34.5,32757.0
1428,202408021200,35326,202408,2024081200,1559.99616,0.04416,12,38.099999999999994,46.35,32.25,32757.0
1429,202408021300,35326,202408,2024081300,1664.20786,0.04711,13,39.349999999999994,45.8,38.25,32757.0
1430,202408021400,35326,202408,2024081400,1935.51154,0.05479,14,41.8,49.1,33.9,32757.0
1431,202408021500,35326,202408,2024081500,2335.40186,0.06611,15,48.05,52.9,36.8,32757.0
1432,202408021600,35326,202408,2024081600,2872.35706,0.08131,16,53.599999999999994,57.5,38.1,32757.0
1433,202408021700,35326,202408,2024081700,3387.7634,0.0959,17,73.94999999999999,57.65,35.85,32757.0
1434,202408021800,35326,202408,2024081800,4773.95564,0.13514,18,76.35,54.05,41.75,32757.0
1435,202408021900,35326,202408,2024081900,2868.4712,0.0812,19,44.85,48.8,41.6,32757.0
1436,202408022000,35326,202408,2024082000,2616.5968199999998,0.07407,20,33.5,46.1,39.15,32757.0
1437,202408022100,35326,202408,2024082100,2597.16752,0.07352,21,30.75,44.2,35.95,32757.0
1438,202408022200,35326,202408,2024082200,2427.6027200000003,0.06872,22,42.75,39.2,29.6,32757.0
1439,202408022300,35326,202408,2024082300,1024.80726,0.02901,23,27.85,38.55,27.9,32757.0
1440,202408010000,34481,202408,2024080000,65.5139,0.0019,00,11.05,0.0,0.0,32757.0
1441,202408010100,34481,202408,2024080100,0.0,0.0,01,,,,
1442,202408010200,34481,202408,2024080200,0.0,0.0,02,,,,
1443,202408010300,34481,202408,2024080300,0.0,0.0,03,,,,
1444,202408010400,34481,202408,2024080400,1.03443,3e-05,04,,,,
1445,202408010500,34481,202408,2024080500,59.99694,0.00174,05,5.7,5.05,2.55,32757.0
1446,202408010600,34481,202408,2024080600,135.85514,0.00394,06,15.4,12.45,7.85,32757.0
1447,202408010700,34481,202408,2024080700,284.81306,0.00826,07,23.15,14.35,10.7,32757.0
1448,202408010800,34481,202408,2024080800,573.07422,0.01662,08,40.5,29.35,19.85,32757.0
1449,202408010900,34481,202408,2024080900,1108.56415,0.03215,09,32.65,38.45,24.9,32757.0
1450,202408011000,34481,202408,2024081000,1369.93013,0.03973,10,33.849999999999994,43.25,31.0,32757.0
1451,202408011100,34481,202408,2024081100,1537.16298,0.04458,11,30.0,44.75,34.5,32757.0
1452,202408011200,34481,202408,2024081200,1522.68096,0.04416,12,38.099999999999994,46.35,32.25,32757.0
1453,202408011300,34481,202408,2024081300,1624.3999099999999,0.04711,13,39.349999999999994,45.8,38.25,32757.0
1454,202408011400,34481,202408,2024081400,1889.21399,0.05479,14,41.8,49.1,33.9,32757.0
1455,202408011500,34481,202408,2024081500,2279.53891,0.06611,15,48.05,52.9,36.8,32757.0
1456,202408011600,34481,202408,2024081600,2803.6501099999996,0.08131,16,53.599999999999994,57.5,38.1,32757.0
1457,202408011700,34481,202408,2024081700,3306.7279,0.0959,17,73.94999999999999,57.65,35.85,32757.0
1458,202408011800,34481,202408,2024081800,4659.76234,0.13514,18,76.35,54.05,41.75,32757.0
1459,202408011900,34481,202408,2024081900,2799.8572,0.0812,19,44.85,48.8,41.6,32757.0
1460,202408012000,34481,202408,2024082000,2554.00767,0.07407,20,33.5,46.1,39.15,32757.0
1461,202408012100,34481,202408,2024082100,2535.0431200000003,0.07352,21,30.75,44.2,35.95,32757.0
1462,202408012200,34481,202408,2024082200,2369.53432,0.06872,22,42.75,39.2,29.6,32757.0
1463,202408012300,34481,202408,2024082300,1000.29381,0.02901,23,27.85,38.55,27.9,32757.0
1464,202407310000,34215,202407,2024070000,70.4829,0.00206,00,11.05,0.0,0.0,32757.0
1465,202407310100,34215,202407,2024070100,0.0,0.0,01,,,,
1466,202407310200,34215,202407,2024070200,0.0,0.0,02,,,,
1467,202407310300,34215,202407,2024070300,0.0,0.0,03,,,,
1468,202407310400,34215,202407,2024070400,0.6843,2e-05,04,,,,
1469,202407310500,34215,202407,2024070500,53.033249999999995,0.00155,05,5.7,5.05,2.55,32757.0
1470,202407310600,34215,202407,2024070600,132.7542,0.00388,06,15.4,12.45,7.85,32757.0
1471,202407310700,34215,202407,2024070700,294.59114999999997,0.00861,07,23.15,14.35,10.7,32757.0
1472,202407310800,34215,202407,2024070800,543.6763500000001,0.01589,08,40.5,29.35,19.85,32757.0
1473,202407310900,34215,202407,2024070900,996.68295,0.02913,09,32.65,38.45,24.9,32757.0
1474,202407311000,34215,202407,2024071000,1253.97975,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1475,202407311100,34215,202407,2024071100,1467.48135,0.04289,11,30.0,44.75,34.5,32757.0
1476,202407311200,34215,202407,2024071200,1493.48475,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1477,202407311300,34215,202407,2024071300,1610.1579,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1478,202407311400,34215,202407,2024071400,1863.3489,0.05446,14,41.8,49.1,33.9,32757.0
1479,202407311500,34215,202407,2024071500,2273.2446,0.06644,15,48.05,52.9,36.8,32757.0
1480,202407311600,34215,202407,2024071600,2770.0464,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1481,202407311700,34215,202407,2024071700,3385.9164,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1482,202407311800,34215,202407,2024071800,4946.8047,0.14458,18,76.35,54.05,41.75,32757.0
1483,202407311900,34215,202407,2024071900,2765.2563,0.08082,19,44.85,48.8,41.6,32757.0
1484,202407312000,34215,202407,2024072000,2529.1728,0.07392,20,33.5,46.1,39.15,32757.0
1485,202407312100,34215,202407,2024072100,2477.8503,0.07242,21,30.75,44.2,35.95,32757.0
1486,202407312200,34215,202407,2024072200,2321.1456,0.06784,22,42.75,39.2,29.6,32757.0
1487,202407312300,34215,202407,2024072300,965.88945,0.02823,23,27.85,38.55,27.9,32757.0
1488,202407300000,33720,202407,2024070000,69.4632,0.00206,00,11.05,0.0,0.0,32757.0
1489,202407300100,33720,202407,2024070100,0.0,0.0,01,,,,
1490,202407300200,33720,202407,2024070200,0.0,0.0,02,,,,
1491,202407300300,33720,202407,2024070300,0.0,0.0,03,,,,
1492,202407300400,33720,202407,2024070400,0.6744000000000001,2e-05,04,,,,
1493,202407300500,33720,202407,2024070500,52.266,0.00155,05,5.7,5.05,2.55,32757.0
1494,202407300600,33720,202407,2024070600,130.83360000000002,0.00388,06,15.4,12.45,7.85,32757.0
1495,202407300700,33720,202407,2024070700,290.3292,0.00861,07,23.15,14.35,10.7,32757.0
1496,202407300800,33720,202407,2024070800,535.8108000000001,0.01589,08,40.5,29.35,19.85,32757.0
1497,202407300900,33720,202407,2024070900,982.2636,0.02913,09,32.65,38.45,24.9,32757.0
1498,202407301000,33720,202407,2024071000,1235.838,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1499,202407301100,33720,202407,2024071100,1446.2508,0.04289,11,30.0,44.75,34.5,32757.0
1500,202407301200,33720,202407,2024071200,1471.8780000000002,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1501,202407301300,33720,202407,2024071300,1586.8632,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1502,202407301400,33720,202407,2024071400,1836.3912,0.05446,14,41.8,49.1,33.9,32757.0
1503,202407301500,33720,202407,2024071500,2240.3568,0.06644,15,48.05,52.9,36.8,32757.0
1504,202407301600,33720,202407,2024071600,2729.9712,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1505,202407301700,33720,202407,2024071700,3336.9312,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1506,202407301800,33720,202407,2024071800,4875.2375999999995,0.14458,18,76.35,54.05,41.75,32757.0
1507,202407301900,33720,202407,2024071900,2725.2504,0.08082,19,44.85,48.8,41.6,32757.0
1508,202407302000,33720,202407,2024072000,2492.5824,0.07392,20,33.5,46.1,39.15,32757.0
1509,202407302100,33720,202407,2024072100,2442.0024,0.07242,21,30.75,44.2,35.95,32757.0
1510,202407302200,33720,202407,2024072200,2287.5648,0.06784,22,42.75,39.2,29.6,32757.0
1511,202407302300,33720,202407,2024072300,951.9156,0.02823,23,27.85,38.55,27.9,32757.0
1512,202407290000,33905,202407,2024070000,69.8443,0.00206,00,11.05,0.0,0.0,32757.0
1513,202407290100,33905,202407,2024070100,0.0,0.0,01,,,,
1514,202407290200,33905,202407,2024070200,0.0,0.0,02,,,,
1515,202407290300,33905,202407,2024070300,0.0,0.0,03,,,,
1516,202407290400,33905,202407,2024070400,0.6781,2e-05,04,,,,
1517,202407290500,33905,202407,2024070500,52.552749999999996,0.00155,05,5.7,5.05,2.55,32757.0
1518,202407290600,33905,202407,2024070600,131.5514,0.00388,06,15.4,12.45,7.85,32757.0
1519,202407290700,33905,202407,2024070700,291.92205,0.00861,07,23.15,14.35,10.7,32757.0
1520,202407290800,33905,202407,2024070800,538.75045,0.01589,08,40.5,29.35,19.85,32757.0
1521,202407290900,33905,202407,2024070900,987.65265,0.02913,09,32.65,38.45,24.9,32757.0
1522,202407291000,33905,202407,2024071000,1242.61825,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1523,202407291100,33905,202407,2024071100,1454.18545,0.04289,11,30.0,44.75,34.5,32757.0
1524,202407291200,33905,202407,2024071200,1479.95325,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1525,202407291300,33905,202407,2024071300,1595.5692999999999,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1526,202407291400,33905,202407,2024071400,1846.4663,0.05446,14,41.8,49.1,33.9,32757.0
1527,202407291500,33905,202407,2024071500,2252.6482,0.06644,15,48.05,52.9,36.8,32757.0
1528,202407291600,33905,202407,2024071600,2744.9488,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1529,202407291700,33905,202407,2024071700,3355.2388,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1530,202407291800,33905,202407,2024071800,4901.9848999999995,0.14458,18,76.35,54.05,41.75,32757.0
1531,202407291900,33905,202407,2024071900,2740.2021,0.08082,19,44.85,48.8,41.6,32757.0
1532,202407292000,33905,202407,2024072000,2506.2576,0.07392,20,33.5,46.1,39.15,32757.0
1533,202407292100,33905,202407,2024072100,2455.4001,0.07242,21,30.75,44.2,35.95,32757.0
1534,202407292200,33905,202407,2024072200,2300.1151999999997,0.06784,22,42.75,39.2,29.6,32757.0
1535,202407292300,33905,202407,2024072300,957.1381500000001,0.02823,23,27.85,38.55,27.9,32757.0
1536,202407280000,27284,202407,2024070000,56.205040000000004,0.00206,00,11.05,0.0,0.0,32757.0
1537,202407280100,27284,202407,2024070100,0.0,0.0,01,,,,
1538,202407280200,27284,202407,2024070200,0.0,0.0,02,,,,
1539,202407280300,27284,202407,2024070300,0.0,0.0,03,,,,
1540,202407280400,27284,202407,2024070400,0.54568,2e-05,04,,,,
1541,202407280500,27284,202407,2024070500,42.2902,0.00155,05,5.7,5.05,2.55,32757.0
1542,202407280600,27284,202407,2024070600,105.86192000000001,0.00388,06,15.4,12.45,7.85,32757.0
1543,202407280700,27284,202407,2024070700,234.91523999999998,0.00861,07,23.15,14.35,10.7,32757.0
1544,202407280800,27284,202407,2024070800,433.54276000000004,0.01589,08,40.5,29.35,19.85,32757.0
1545,202407280900,27284,202407,2024070900,794.78292,0.02913,09,32.65,38.45,24.9,32757.0
1546,202407281000,27284,202407,2024071000,999.9586,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1547,202407281100,27284,202407,2024071100,1170.21076,0.04289,11,30.0,44.75,34.5,32757.0
1548,202407281200,27284,202407,2024071200,1190.9466,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1549,202407281300,27284,202407,2024071300,1283.98504,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1550,202407281400,27284,202407,2024071400,1485.88664,0.05446,14,41.8,49.1,33.9,32757.0
1551,202407281500,27284,202407,2024071500,1812.74896,0.06644,15,48.05,52.9,36.8,32757.0
1552,202407281600,27284,202407,2024071600,2208.91264,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1553,202407281700,27284,202407,2024071700,2700.02464,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1554,202407281800,27284,202407,2024071800,3944.72072,0.14458,18,76.35,54.05,41.75,32757.0
1555,202407281900,27284,202407,2024071900,2205.09288,0.08082,19,44.85,48.8,41.6,32757.0
1556,202407282000,27284,202407,2024072000,2016.83328,0.07392,20,33.5,46.1,39.15,32757.0
1557,202407282100,27284,202407,2024072100,1975.90728,0.07242,21,30.75,44.2,35.95,32757.0
1558,202407282200,27284,202407,2024072200,1850.9465599999999,0.06784,22,42.75,39.2,29.6,32757.0
1559,202407282300,27284,202407,2024072300,770.2273200000001,0.02823,23,27.85,38.55,27.9,32757.0
1560,202407270000,27401,202407,2024070000,56.44606,0.00206,00,11.05,0.0,0.0,32757.0
1561,202407270100,27401,202407,2024070100,0.0,0.0,01,,,,
1562,202407270200,27401,202407,2024070200,0.0,0.0,02,,,,
1563,202407270300,27401,202407,2024070300,0.0,0.0,03,,,,
1564,202407270400,27401,202407,2024070400,0.5480200000000001,2e-05,04,,,,
1565,202407270500,27401,202407,2024070500,42.47155,0.00155,05,5.7,5.05,2.55,32757.0
1566,202407270600,27401,202407,2024070600,106.31588,0.00388,06,15.4,12.45,7.85,32757.0
1567,202407270700,27401,202407,2024070700,235.92261,0.00861,07,23.15,14.35,10.7,32757.0
1568,202407270800,27401,202407,2024070800,435.40189000000004,0.01589,08,40.5,29.35,19.85,32757.0
1569,202407270900,27401,202407,2024070900,798.19113,0.02913,09,32.65,38.45,24.9,32757.0
1570,202407271000,27401,202407,2024071000,1004.24665,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1571,202407271100,27401,202407,2024071100,1175.2288899999999,0.04289,11,30.0,44.75,34.5,32757.0
1572,202407271200,27401,202407,2024071200,1196.05365,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1573,202407271300,27401,202407,2024071300,1289.4910599999998,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1574,202407271400,27401,202407,2024071400,1492.25846,0.05446,14,41.8,49.1,33.9,32757.0
1575,202407271500,27401,202407,2024071500,1820.52244,0.06644,15,48.05,52.9,36.8,32757.0
1576,202407271600,27401,202407,2024071600,2218.3849600000003,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1577,202407271700,27401,202407,2024071700,2711.60296,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1578,202407271800,27401,202407,2024071800,3961.6365799999994,0.14458,18,76.35,54.05,41.75,32757.0
1579,202407271900,27401,202407,2024071900,2214.54882,0.08082,19,44.85,48.8,41.6,32757.0
1580,202407272000,27401,202407,2024072000,2025.48192,0.07392,20,33.5,46.1,39.15,32757.0
1581,202407272100,27401,202407,2024072100,1984.38042,0.07242,21,30.75,44.2,35.95,32757.0
1582,202407272200,27401,202407,2024072200,1858.88384,0.06784,22,42.75,39.2,29.6,32757.0
1583,202407272300,27401,202407,2024072300,773.5302300000001,0.02823,23,27.85,38.55,27.9,32757.0
1584,202407260000,33540,202407,2024070000,69.09240000000001,0.00206,00,11.05,0.0,0.0,32757.0
1585,202407260100,33540,202407,2024070100,0.0,0.0,01,,,,
1586,202407260200,33540,202407,2024070200,0.0,0.0,02,,,,
1587,202407260300,33540,202407,2024070300,0.0,0.0,03,,,,
1588,202407260400,33540,202407,2024070400,0.6708000000000001,2e-05,04,,,,
1589,202407260500,33540,202407,2024070500,51.986999999999995,0.00155,05,5.7,5.05,2.55,32757.0
1590,202407260600,33540,202407,2024070600,130.1352,0.00388,06,15.4,12.45,7.85,32757.0
1591,202407260700,33540,202407,2024070700,288.7794,0.00861,07,23.15,14.35,10.7,32757.0
1592,202407260800,33540,202407,2024070800,532.9506,0.01589,08,40.5,29.35,19.85,32757.0
1593,202407260900,33540,202407,2024070900,977.0201999999999,0.02913,09,32.65,38.45,24.9,32757.0
1594,202407261000,33540,202407,2024071000,1229.241,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1595,202407261100,33540,202407,2024071100,1438.5305999999998,0.04289,11,30.0,44.75,34.5,32757.0
1596,202407261200,33540,202407,2024071200,1464.021,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1597,202407261300,33540,202407,2024071300,1578.3924,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1598,202407261400,33540,202407,2024071400,1826.5884,0.05446,14,41.8,49.1,33.9,32757.0
1599,202407261500,33540,202407,2024071500,2228.3976,0.06644,15,48.05,52.9,36.8,32757.0
1600,202407261600,33540,202407,2024071600,2715.3984,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1601,202407261700,33540,202407,2024071700,3319.1184000000003,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1602,202407261800,33540,202407,2024071800,4849.213199999999,0.14458,18,76.35,54.05,41.75,32757.0
1603,202407261900,33540,202407,2024071900,2710.7028,0.08082,19,44.85,48.8,41.6,32757.0
1604,202407262000,33540,202407,2024072000,2479.2768,0.07392,20,33.5,46.1,39.15,32757.0
1605,202407262100,33540,202407,2024072100,2428.9668,0.07242,21,30.75,44.2,35.95,32757.0
1606,202407262200,33540,202407,2024072200,2275.3536,0.06784,22,42.75,39.2,29.6,32757.0
1607,202407262300,33540,202407,2024072300,946.8342,0.02823,23,27.85,38.55,27.9,32757.0
1608,202407250000,34951,202407,2024070000,71.99906,0.00206,00,11.05,0.0,0.0,32757.0
1609,202407250100,34951,202407,2024070100,0.0,0.0,01,,,,
1610,202407250200,34951,202407,2024070200,0.0,0.0,02,,,,
1611,202407250300,34951,202407,2024070300,0.0,0.0,03,,,,
1612,202407250400,34951,202407,2024070400,0.6990200000000001,2e-05,04,,,,
1613,202407250500,34951,202407,2024070500,54.17405,0.00155,05,5.7,5.05,2.55,32757.0
1614,202407250600,34951,202407,2024070600,135.60988,0.00388,06,15.4,12.45,7.85,32757.0
1615,202407250700,34951,202407,2024070700,300.92811,0.00861,07,23.15,14.35,10.7,32757.0
1616,202407250800,34951,202407,2024070800,555.37139,0.01589,08,40.5,29.35,19.85,32757.0
1617,202407250900,34951,202407,2024070900,1018.12263,0.02913,09,32.65,38.45,24.9,32757.0
1618,202407251000,34951,202407,2024071000,1280.95415,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1619,202407251100,34951,202407,2024071100,1499.04839,0.04289,11,30.0,44.75,34.5,32757.0
1620,202407251200,34951,202407,2024071200,1525.61115,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1621,202407251300,34951,202407,2024071300,1644.79406,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1622,202407251400,34951,202407,2024071400,1903.43146,0.05446,14,41.8,49.1,33.9,32757.0
1623,202407251500,34951,202407,2024071500,2322.14444,0.06644,15,48.05,52.9,36.8,32757.0
1624,202407251600,34951,202407,2024071600,2829.6329600000004,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1625,202407251700,34951,202407,2024071700,3458.7509600000003,0.09896,17,73.94999999999999,57.65,35.85,32757.0
1626,202407251800,34951,202407,2024071800,5053.215579999999,0.14458,18,76.35,54.05,41.75,32757.0
1627,202407251900,34951,202407,2024071900,2824.7398200000002,0.08082,19,44.85,48.8,41.6,32757.0
1628,202407252000,34951,202407,2024072000,2583.57792,0.07392,20,33.5,46.1,39.15,32757.0
1629,202407252100,34951,202407,2024072100,2531.15142,0.07242,21,30.75,44.2,35.95,32757.0
1630,202407252200,34951,202407,2024072200,2371.07584,0.06784,22,42.75,39.2,29.6,32757.0
1631,202407252300,34951,202407,2024072300,986.66673,0.02823,23,27.85,38.55,27.9,32757.0
1632,202407240000,35397,202407,2024070000,72.91782,0.00206,00,11.05,0.0,0.0,32757.0
1633,202407240100,35397,202407,2024070100,0.0,0.0,01,,,,
1634,202407240200,35397,202407,2024070200,0.0,0.0,02,,,,
1635,202407240300,35397,202407,2024070300,0.0,0.0,03,,,,
1636,202407240400,35397,202407,2024070400,0.70794,2e-05,04,,,,
1637,202407240500,35397,202407,2024070500,54.86535,0.00155,05,5.7,5.05,2.55,32757.0
1638,202407240600,35397,202407,2024070600,137.34036,0.00388,06,15.4,12.45,7.85,32757.0
1639,202407240700,35397,202407,2024070700,304.76817,0.00861,07,23.15,14.35,10.7,32757.0
1640,202407240800,35397,202407,2024070800,562.45833,0.01589,08,40.5,29.35,19.85,32757.0
1641,202407240900,35397,202407,2024070900,1031.11461,0.02913,09,32.65,38.45,24.9,32757.0
1642,202407241000,35397,202407,2024071000,1297.30005,0.03665,10,33.849999999999994,43.25,31.0,32757.0
1643,202407241100,35397,202407,2024071100,1518.17733,0.04289,11,30.0,44.75,34.5,32757.0
1644,202407241200,35397,202407,2024071200,1545.07905,0.04365,12,38.099999999999994,46.35,32.25,32757.0
1645,202407241300,35397,202407,2024071300,1665.78282,0.04706,13,39.349999999999994,45.8,38.25,32757.0
1646,202407241400,35397,202407,2024071400,1927.72062,0.05446,14,41.8,49.1,33.9,32757.0
1647,202407241500,35397,202407,2024071500,2351.77668,0.06644,15,48.05,52.9,36.8,32757.0
1648,202407241600,35397,202407,2024071600,2865.74112,0.08096,16,53.599999999999994,57.5,38.1,32757.0
1649,202407241700,35397,202407,2024071700,3502.8871200000003,0.09896,17,73.94999999999999,57.65,35.85,32757.0
